timepoint,target,"mean_w_product1, CFR market1","max_w_product1, CFR market1","min_w_product1, CFR market1","sum_w_product1, CFR market1","mean_w_product1 country1, EXW","max_w_product1 country1, EXW","min_w_product1 country1, EXW","sum_w_product1 country1, EXW","mean_w_HCC, FOB Aust","max_w_HCC, FOB Aust","min_w_HCC, FOB Aust","sum_w_HCC, FOB Aust","mean_w_Fe 62%, CFR country1","max_w_Fe 62%, CFR country1","min_w_Fe 62%, CFR country1","sum_w_Fe 62%, CFR country1","mean_w_futures, 3","max_w_futures, 3","min_w_futures, 3","sum_w_futures, 3","mean_w_futures, 1","max_w_futures, 1","min_w_futures, 1","sum_w_futures, 1","futures, 3, weekly","futures 1, weekly","BF Cap Ut, %",Year,Week,Mt,"Marketplaces, Mt","Producers, Mt","rebar, RMB/t","HCC, FOB Aust.1","Fe 62%, CFR ","Scrap, CIF SEA",USD/CUR1 (Price),DXY (Price),USD/CUR2 (Price),Price,USD/CUR3 (Price),Price.1,Price.2,USD/CUR4(Price),Price.3,USD/CUR5 (Price),Price.4,Year.1,Month,Third,Daily production,Total Exports,Total Imports,Billets,PMI,"FAI, YoY %",housing starts,Actual,country3 Industrial Production,country4 Industrial Production,country4 Business Confidence,country5 Industrial Production,country5 Manufacturing PMI,country2 Business Confidence,country5 Business Confidence,"housing starts, country1",Purchasing Managers Index - Manufacturing,Purchase Price Index
2020-02-14,878.0,872.0,878.0,868.0,4360.0,978.91332,980.4696,977.592,4894.5666,338.37600000000003,343.86,336.16,1691.88,206.888,210.34,198.76,1034.44,6795.8,6841.0,6645.0,33979.0,6792.2,6793.0,6789.0,33961.0,6895.0,6815.0,182.4,4073.0,51.0,70.384,19942.8,12492.8,7531.0,343.0,206.88,488.0,47.0542,231.52,134.8,14772.56,93.8,11784.32,16839.66,96.2,2040.02,256.16,4412.14,4071.0,47.0,35.0,37.0273,47.815285310806786,38.512586236209955,652.9138332476497,119.5420777777358,32.56072703115026,16731.30929766415,28.177045755467134,69.20978962110036,20.706359198002666,120.17590536654546,21.69485887913822,126.8144673318419,70.12999521602592,-8.73711040022014,1404544.2605364283,105.27046879387423,233.44426031714053
2020-02-07,873.0,885.0,903.0,868.0,4425.0,976.7736,979.803,972.9654,4883.868,333.64,336.16,328.78,1668.2,197.884,200.52,193.76,989.42,6675.4,6721.0,6571.0,33377.0,6754.2,6793.0,6703.0,33771.0,6795.0,6793.0,188.52,4073.0,49.0,66.5908,19942.8,12492.8,7531.0,335.0,197.88,503.0,46.9738,231.24,134.1,14597.0,93.052,11849.68,16972.8,95.42,2077.04,252.5,4511.82,4071.0,45.0,39.0,37.05334,48.62,39.43,719.146,113.6,32.51,10369.62,38.2,75.46000000000001,24.52,121.2,21.6,128.6,72.28690991619793,-2.597387710695859,1388515.4,91.6,233.8
2020-01-31,893.0,906.75,908.0,903.0,3627.0,975.575068965696,981.1231090650525,969.5002297797179,0.0,337.58,337.58,337.58,1350.32,208.215,220.42,202.88,832.86,7115.0,7115.0,7115.0,35575.0,7273.0,7273.0,7273.0,36365.0,6675.0,6755.0,192.78389047625225,4073.0001820719826,47.990532256893836,64.84001550136014,16505.880416141452,9144.050815420755,7606.532681178975,335.0,208.22,523.0,47.003,230.36,134.9,15047.4,93.356,11566.16,16661.92,95.66,2094.8,252.46,4570.4,4071.0,45.0,37.0,37.1302,48.62,39.43,719.146,113.6,32.51,10369.62,38.2,75.46000000000001,24.52,121.2,21.6,128.6,74.13173850003552,3.2168113990502367,1388515.4,91.6,233.8
2020-01-24,913.0,918.0,918.0,918.0,4590.0,988.9836,994.1316,984.456,3955.9344,337.532,337.58,337.46,1687.66,223.932,226.6,219.88,1119.66,7234.6,7397.0,7115.0,36173.0,7359.0,7437.0,7273.0,36795.0,7265.0,7381.0,193.02,4073.0,47.0,62.0504,11967.6,5321.4,7701.0,337.0,223.94,538.0,46.8734,227.78,135.02,14434.58,93.722,11489.72,17044.582602835562,95.44,2069.16,249.78,4427.88,4071.0,45.0,35.0,37.12108,48.13126719563837,39.17776247167124,719.542597788475,118.22153560318147,32.523202372920025,23796.483691468376,35.444208560849624,66.60049428251247,24.182779886092103,122.62305748956655,22.785138831405437,128.76894825459607,75.62497138393661,8.394568327005508,1413933.603943708,101.18977065170051,234.1846333090595
2020-01-17,923.0,924.2,931.0,918.0,4621.0,991.62888,995.1348,989.3532,4958.1444,342.64399999999995,343.52,339.14,1713.2199999999998,226.336,228.16,224.86,1131.68,7307.4,7353.0,7271.0,36537.0,7576.2,7883.0,7375.0,37881.0,7265.0,7381.0,190.76,4073.0,45.0,56.68819999999999,9924.2,4728.4,7703.0,337.0,226.34,558.0,46.8734,228.7,134.66,15279.82,93.1,12368.42,17609.3,94.14,2152.64,251.56,4584.28,4071.0,43.0,39.0,37.009,47.346355824174935,38.891662500792066,728.8162194090148,124.99212348275859,32.53245028442709,49087.07354247648,32.68672045455051,52.56999683036827,24.324169587582105,125.28637904527321,24.8125041365774,129.39342993131032,76.7270989842991,12.624964471157316,1460864.6851339706,115.00501377419211,234.91627812761882
2020-01-10,923.0,918.0,918.0,918.0,4590.0,988.109924,995.46324,979.0968,4940.54962,327.492,340.06,319.32,1637.46,223.092,225.44,220.84,1115.46,7315.0,7371.0,7283.0,36575.0,7595.4,7795.0,7529.0,37977.0,7307.0,7577.0,191.82,4073.0,43.0,55.0928,8279.2,4489.4,7705.0,343.0,223.1,573.0,46.7196,228.28,134.84,15478.16,92.926,12308.14,17609.3,93.8,2195.44,253.32,4593.32,4071.0,43.0,37.0,37.07626,46.37153128406939,38.592593812684655,733.2547313250474,131.46664962095642,32.530473053720605,82262.54523161611,30.585872120976138,38.59950096303993,24.673474495281052,128.10651107834326,26.883617373460662,130.1211966423694,77.39861171752095,15.597081229493027,1522048.8790269818,128.16775000958765,235.68978388236877
2020-01-03,918.0,922.5,926.0,918.0,3690.0,980.634135,980.826,980.50074,3922.53654,310.545,314.38,300.3,1242.18,218.93,222.2,215.16,875.72,7279.4,7319.0,7237.0,36397.0,7570.6,7609.0,7517.0,37853.0,7315.0,7595.0,192.3,4073.0,41.0,48.4676,7156.2,4359.2,7713.0,319.0,218.94,573.0,46.8384,227.72,134.1,15586.54,92.95,12090.8,17394.8,93.46,2175.06,251.94,4622.54,4071.0,43.0,35.0,37.0918,45.31305897378145,38.30145013267118,719.146,135.2,32.51,119344.05443747906,29.8,29.92,24.96,130.0,28.2,130.6,77.6,17.0,1590226.4210789332,135.8,236.2
2019-12-27,928.0,926.0,926.0,926.0,3704.0,980.356612,985.55464,974.8596,4901.78306,300.24,302.94,299.26,1200.96,215.25,216.02,214.26,861.0,7218.6,7253.0,7157.0,36093.0,7493.8,7547.0,7423.0,37469.0,7269.0,7565.0,190.98,4073.0,39.0,46.3726,6332.0,4225.2,7681.0,301.0,215.26,573.0,46.931,226.68,135.25,15712.58,93.118,12314.02,17623.3,93.35,2192.0,249.18,4546.54,4071.0,41.0,39.0,37.006,44.277204291770836,38.039125186073804,719.146,135.2,32.51,156352.7568386571,29.8,29.92,24.96,130.0,28.2,130.6,77.6,17.0,1658137.546746018,135.8,236.2
2019-12-20,928.0,925.2,926.0,924.0,4626.0,987.534824,991.167,985.8686,4937.67412,303.524,306.16,301.24,1517.62,219.68400000000003,221.14,216.26,1098.42,7172.6,7211.0,7139.0,35863.0,7435.8,7471.0,7407.0,37179.0,7219.0,7493.0,191.46,4073.0,37.0,43.6,5951.400000000001,4134.6,8033.0,303.0,219.68,573.0,46.9916,226.84,134.64,15663.52,93.196,12227.38,17534.98,93.29,2170.44,251.84,4577.34,4071.0,41.0,37.0,37.0114,43.37023263649724,37.8265126982147,881.592438667516,135.14521462839434,32.68221247092163,189309.80811374204,26.87823522100762,35.01684957542467,24.681629079560768,127.94308339619258,27.287584378606674,130.34340688766252,78.5627870396801,17.228646763338666,1718522.4914844288,135.10631724912417,235.73385382592667
2019-12-13,913.0,912.8,923.0,906.0,4564.0,1009.007608,1012.2486,1003.61802,5045.03804,305.644,306.16,304.98,1528.22,221.328,222.34,220.14,1106.64,7225.8,7287.0,7153.0,36129.0,8225.0,8513.0,8033.0,41125.0,7173.0,7435.0,193.46,4073.0,35.0,43.0002,5826.2,4057.2,8057.0,305.0,221.32,558.0,47.0136,228.38,134.54,15579.24,93.252,12181.9,17432.86,93.4,2168.24,251.88,4576.98,4071.0,41.0,35.0,36.91,42.698409406420396,37.68450639441605,1122.0283329098884,135.60307643364536,32.935865628801196,214236.36394132575,22.424545502102458,41.380576464007625,24.3564169552865,125.13037834079898,26.17679833843448,130.0245061526914,80.61060677879499,18.02068379994119,1764121.4907503587,135.17560873990283,235.13625572566914
2019-12-06,903.0,903.6,906.0,903.0,4518.0,1013.963768,1016.62264,1010.36592,5069.81884,306.844,308.9,305.42,1534.22,210.412,211.12,209.62,1052.06,7049.4,7077.0,7021.0,35247.0,7567.4,7633.0,7465.0,37837.0,7225.0,8225.0,194.88,4071.0,137.0,41.2384,5809.2,4058.0,8215.0,305.0,210.42,548.0,46.979,227.34,134.22,15788.26,93.466,12000.88,17171.22,93.4,2166.26,251.76,4585.88,4071.0,39.0,39.0,36.66927272727273,42.368,37.634,1286.206,136.0,33.108,227153.58,19.4,45.58,24.26,123.2,25.6,129.8,83.52816102353164,19.267349658919024,1787674.78,135.4,234.8
2019-11-29,898.0,881.4,888.0,873.0,4407.0,1019.762236,1022.54496,1016.6088,5098.81118,300.476,302.32,298.4,1502.38,210.34,214.84,207.92,1051.7,7055.4,7111.0,7003.0,35277.0,7889.0,7993.0,7815.0,39445.0,7049.0,7567.0,,4071.0,135.0,40.7482,5698.0,3826.8,8425.0,309.0,210.34,538.0,47.07,228.4,134.62,15636.44,93.874,11974.24,17061.32,93.72,2130.52,250.22,4531.14,4071.0,39.0,37.0,36.8046,42.368,37.634,1286.206,136.0,33.108,227153.58,19.4,45.58,24.26,123.2,25.6,129.8,87.10015158007707,20.85988288938363,1787674.78,135.4,234.8
2019-11-22,883.0,862.0,873.0,858.0,4310.0,1011.526512,1014.6561,1006.66032,5057.63256,299.476,302.52,296.82,1497.38,206.06,209.16,204.54,1030.3,6949.8,7023.0,6833.0,34749.0,7573.4,7695.0,7413.0,37867.0,7055.0,7889.0,,4071.0,133.0,40.599,5775.0,3868.6,8271.0,303.0,206.06,538.0,47.0648,229.54,134.7,15510.92,94.062,11915.42,16895.8,93.39,2173.46,252.04,4494.14,4071.0,39.0,35.0,36.76864,42.331798815356564,37.46731794925019,1254.8786706701076,136.05975605727502,33.088042872351686,223252.72561460588,19.494097609557947,44.12393564150551,23.0779914503065,124.09068991125083,24.19321712462544,130.02553431275192,91.11128025461834,22.68952204044648,1781090.9946216773,135.54526434664362,234.26696498413844
2019-11-15,863.0,850.0,858.0,843.0,4250.0,992.23936,1006.18672,980.18936,4961.1968,302.072,303.82,300.62,1510.36,196.98,203.08,190.96,984.9,6961.0,7123.0,6779.0,34805.0,7417.0,7433.0,7413.0,37085.0,6949.0,7573.0,,4071.0,131.0,40.5822,6349.0,4137.2,7869.0,301.0,196.98,528.0,47.08,229.54,134.84,15682.18,94.146,11933.08,16998.1,93.4,2188.02,250.32,4481.46,4071.0,37.0,39.0,36.922075,42.229408395131024,37.140294286118156,1213.2298187238148,136.24260627538638,33.08631883606909,218099.80989462353,19.133466295988406,42.128176310406545,20.97157847868594,125.3323741808404,21.633715015341473,130.3601569744411,95.34624885334244,24.647505661219032,1772518.480498214,135.77628354749672,233.3230020858147
2019-11-08,853.0,838.0,843.0,833.0,4190.0,989.335692,996.16416,980.31174,4946.67846,299.62,301.32,298.14,1498.1,198.328,199.94,193.22,991.64,6867.8,6915.0,6797.0,34339.0,7276.6,7433.0,7051.0,36383.0,6961.0,7417.0,,4071.0,129.0,40.4592,6895.2,4361.0,6753.0,303.0,198.32,528.0,47.0166,229.0,134.14,15898.92,94.014,11903.6,17182.6,93.53,2196.56,250.5,4457.56,4071.0,37.0,37.0,36.89474,42.14431377733997,36.73062347992703,1137.7220574156147,136.45415335580455,33.09443538175195,211983.99172732938,18.706101834424665,39.703328824104304,18.684376267722417,126.65787136000978,18.907355398386773,130.66470114890978,99.58975918243641,26.625072300812747,1762020.6361256435,135.86916097460147,232.41753814458357
2019-11-01,843.0,835.0,838.0,831.0,3340.0,982.797996,985.0767,981.1438,4913.98998,316.02,325.8,297.76,1264.08,205.65,207.26,204.12,822.6,6751.0,6793.0,6687.0,33755.0,6993.4,7035.0,6903.0,34967.0,6867.0,7277.0,,4071.0,127.0,40.7868,7476.6,4752.6,7737.0,301.0,205.66,523.0,46.9922,229.7,134.14,16164.52,93.792,11952.54,17182.6,93.75,2240.1,251.56,4479.02,4071.0,37.0,35.0,36.8437,42.16,36.316,1004.818,136.6,33.104,205194.43,18.6,36.96,16.96,127.8,17.0,130.8,103.62651304808726,28.51346050833909,1749660.86,135.6,232.0
2019-10-25,843.0,834.4,838.0,831.0,4172.0,977.70334,983.6784,971.52416,4888.5167,335.148,337.8,325.8,1675.74,206.832,208.96,203.8,1034.16,6665.8,6721.0,6613.0,33329.0,6983.8,7007.0,6921.0,34919.0,6751.0,6993.0,,4071.0,125.0,41.6708,8058.2,4954.0,7693.0,325.0,206.84,508.0,47.075,227.48,133.98,15987.24,93.902,11992.42,16908.5,93.34,2170.42,249.38,4419.26,4071.0,35.0,39.0,36.63438181818182,42.32963563151078,35.96193286676338,804.0409616946939,136.61327334313125,33.10841879062175,198153.9163306015,19.082091967279606,34.05326528559507,16.330767076646485,128.5542161490366,16.59316906021817,130.67273973143807,107.24121225648202,30.203908832909526,1735923.272369077,134.83513775315055,232.3698513325682
2019-10-18,833.0,825.6,828.0,821.0,4128.0,989.226552,995.0912,978.8256,4946.13276,333.512,336.2,326.24,1667.56,211.308,219.0,205.72,1056.54,6745.4,6925.0,6615.0,33727.0,7096.6,7333.0,6903.0,35483.0,6665.0,6983.0,,4071.0,123.0,42.4632,8672.2,4947.8,7771.0,337.0,211.3,503.0,47.1306,228.66,135.42,15878.0,94.16,11973.44,16729.42,93.34,2165.68,250.32,4345.82,4071.0,35.0,37.0,36.61446,42.58512336180433,35.68518930505629,577.1570655703417,136.53719825510913,33.10829229026076,191819.7732598589,19.935050508556312,31.316074648791773,16.483803772964446,128.96652584328334,17.151016874271708,130.3730187064864,110.2185586138077,31.58765582363551,1722974.8804877072,133.80184639317523,233.22670318659004
2019-10-11,828.0,824.6,828.0,818.0,4123.0,985.74682,990.14172,980.40048,3942.98728,325.216,326.24,323.78,1626.08,219.66,222.54,215.12,1098.3,7024.2,7115.0,6987.0,35121.0,7281.8,7339.0,7203.0,36409.0,6745.0,7097.0,,4071.0,121.0,43.218,9689.4,5075.8,7863.0,325.0,219.66,478.0,47.1634,227.56,135.5,15803.46,94.104,11815.54,16504.32,93.58,2211.56,249.86,4278.86,4071.0,35.0,35.0,36.68878,42.8280494111957,35.490351090821065,378.99313666081866,136.44252403953243,33.106019644769404,187282.9560591868,20.82048379555486,29.125846687592592,16.89493858280019,129.1455726158884,17.833356251189393,130.03678832829152,112.34325392625135,32.55594002962851,1713403.4133624844,132.8176318366123,234.1202034473169
2019-10-04,833.0,829.2,834.0,828.0,4146.0,987.6792,987.6792,987.6792,987.6792,321.644,325.16,307.58,1608.22,219.76,219.76,219.76,1098.8,7115.0,7115.0,7115.0,35575.0,7339.0,7339.0,7339.0,36695.0,7001.0,7267.0,,4071.0,119.0,43.9976,10027.8,5157.2,7863.0,325.0,219.76,478.0,47.176,229.6,136.22,15732.88,94.282,11504.46,16071.0,93.89,2200.54,249.84,4192.74,4069.0,57.0,39.0,36.56290909090909,42.96,35.382,264.376,136.4,33.104,185634.42,21.4,27.86,17.04,129.2,17.8,129.8,113.4,33.0,1709796.6,132.2,234.6
2019-09-27,833.0,840.0,843.0,834.0,4200.0,969.731,972.13992,964.24672,4848.655,295.524,300.2,289.38,1477.62,215.82,221.24,213.68,1079.1,7115.8,7167.0,7035.0,35579.0,7508.6,7581.0,7377.0,37543.0,7115.0,7339.0,,4071.0,117.0,44.8542,9629.0,4526.8,7805.0,307.0,215.82,498.0,47.2966,230.62,136.4,15442.2,94.784,11604.1,16126.78,93.85,2168.5,246.88,4138.58,4069.0,57.0,37.0,36.67368,42.96,35.382,264.376,136.4,33.104,185634.42,21.4,27.86,17.04,129.2,17.8,129.8,113.4,33.0,1709796.6,132.2,234.6
2019-09-20,843.0,855.0,858.0,848.0,4275.0,986.627672,994.9416,974.25876,4933.13836,315.064,329.3,289.38,1575.3200000000002,224.132,229.9,218.12,1120.66,7125.8,7293.0,6959.0,35629.0,7595.0,7713.0,7415.0,37975.0,7115.0,7509.0,,4071.0,115.0,46.0024,10585.8,4516.6,7769.0,289.0,224.14,508.0,47.2454,231.22,136.78,15671.44,95.094,11459.4,16111.64,94.23,2222.46,248.88,4223.14,4069.0,57.0,35.0,36.71648,43.03957533886483,35.54122668914417,323.40810981816406,136.21427156823717,33.1053320508686,179873.34808171162,20.878729920112566,29.118025507413098,18.755653949739546,129.09590337655928,22.71650606370928,130.1109893941551,113.07411002319878,33.21029575180816,1697862.6041396155,132.74758771703762,235.17012175265867
2019-09-13,843.0,864.0,876.0,860.0,4320.0,983.544805,986.31546,980.13176,3934.17922,333.03599999999994,337.4,329.3,1665.1799999999998,224.78000000000003,231.6,218.94,1123.9,7271.4,7317.0,7225.0,36357.0,7600.2,7631.0,7563.0,38001.0,7125.0,7595.0,,4071.0,113.0,46.3218,10994.0,4512.6,7803.0,329.0,224.78,528.0,47.1832,230.02,137.08,15775.22,94.994,11714.16,16396.0,93.99,2211.08,248.12,4237.06,4069.0,55.0,39.0,36.7092,43.17867639579336,35.767369317451774,395.6130269191773,135.945688495941,33.106979133985085,171222.64999264854,20.249926274940037,30.76840672564456,21.328738558323348,128.93536884700032,30.130473682525768,130.53366526960545,112.63427751315757,33.74812306324405,1679905.4690082294,133.48519808473907,236.06043911160208
2019-09-06,863.0,879.2,883.0,876.0,4396.0,971.441448,979.15664,963.6018,4857.20724,339.076,343.78,331.18,1695.38,213.108,215.64,211.1,1065.54,7082.2,7141.0,7051.0,35411.0,7490.6,7603.0,7419.0,37453.0,7261.0,7593.0,,4071.0,111.0,45.6416,11778.2,4987.0,7715.0,337.0,213.1,528.0,47.1588,229.52,137.0,16017.64,94.862,11660.56,16259.78,93.94,2240.34,249.16,4212.6,4069.0,55.0,37.0,36.90306,43.28,35.928,443.502,135.8,33.108,165706.71,20.0,31.74,23.06,128.8,35.4,130.8,112.10609741040118,34.54920633450254,1668435.36,134.0,236.6
2019-08-30,883.0,901.0,913.0,878.0,4505.0,969.857412,985.64624,960.26936,4849.28706,337.22799999999995,341.56,331.0,1686.14,199.336,202.82,195.94,996.68,6896.2,7013.0,6819.0,34481.0,7315.8,7473.0,7241.0,36579.0,7083.0,7491.0,,4071.0,109.0,46.7742,12222.8,5431.0,7505.0,341.0,199.34,553.0,47.2314,229.78,136.74,15899.94,95.392,11577.82,16166.16,94.27,2251.4,246.84,4064.76,4069.0,55.0,35.0,36.83288,43.28,35.928,443.502,135.8,33.108,165706.71,20.0,31.74,23.06,128.8,35.4,130.8,111.51516465545433,35.54926996577848,1668435.36,134.0,236.6
2019-08-23,903.0,918.0,923.0,913.0,4590.0,1003.813472,1009.87056,998.82112,5019.06736,341.052,342.6,340.34,1705.26,205.38,209.8,197.76,1026.9,7115.8,7183.0,7083.0,35579.0,7563.0,7613.0,7531.0,37815.0,6897.0,7315.0,,4071.0,107.0,47.2214,12665.0,5257.4,7645.0,341.0,205.38,583.0,47.3136,230.84,137.26,15992.32,95.666,11294.58,15952.34,94.23,2225.94,245.62,3999.58,4069.0,53.0,39.0,36.81130909090909,43.23418999861651,35.81615683303013,421.71893855011547,135.43280518578678,33.10831631805314,162226.82764779287,18.379251149053534,32.83647953849077,23.105093430040625,129.08603728985003,32.530212494363894,130.92206027518515,110.88707418884188,36.68403835726677,1661358.117138744,133.65331300779602,237.32801295361446
2019-08-16,923.0,920.0,923.0,918.0,3680.0,1019.970716,1026.17024,1015.6693,5099.85358,343.42499999999995,345.26,341.64,1373.6999999999998,211.99,214.44,209.88,847.96,7356.2,7463.0,7171.0,36781.0,7927.4,8013.0,7585.0,39637.0,7115.0,7563.0,,4071.0,105.0,48.1482,12782.6,5280.6,7717.0,341.0,212.0,588.0,47.192,228.28,137.92,15811.82,95.868,11377.26,15898.12,94.22,2210.38,243.82,3973.18,4069.0,53.0,37.0,36.90222,43.16796732639124,35.65724580212776,394.2386564114548,134.78715278778532,33.1090144636115,155411.2591984933,15.530612661048611,34.86594913839537,23.48757448305761,129.54164778956044,28.537404002047758,131.17761957962279,110.24742095108859,37.88923590916228,1647440.7781647765,133.1559228856954,238.64491085764755
2019-08-09,923.0,931.25,938.0,923.0,3725.0,1048.961388,1058.90656,1045.32872,5244.80694,348.06,349.72,346.28,1392.24,225.77,234.12,219.62,903.08,7406.6,7539.0,7215.0,37033.0,7997.0,8013.0,7933.0,39985.0,7357.0,7927.0,,4071.0,103.0,48.7248,12897.2,5383.0,7903.0,345.0,225.78,598.0,47.0856,229.28,137.62,15624.96,95.632,11229.0,15754.56,94.84,2184.68,245.76,3901.86,4069.0,53.0,35.0,36.97478,43.09076099097037,35.51071187016151,371.1630460670666,134.14792399589123,33.10970537736411,148600.00614994703,12.566667842519381,36.91244416910227,23.926268294545785,129.97643439449064,24.625893508707737,131.444369094249,109.62179988271929,39.10058702165989,1633498.3851084209,132.68057132074705,239.93935333285688
2019-08-02,943.0,940.8,943.0,938.0,4704.0,1090.565388,1094.1718,1082.62624,5452.82694,365.636,371.72,351.38,1828.18,264.264,272.22,248.46,1321.3200000000002,7759.4,7815.0,7665.0,38797.0,8163.4,8201.0,8135.0,40817.0,7407.0,7997.0,,4071.0,101.0,49.2086,12696.0,5068.6,8099.0,349.0,264.26,598.0,47.1248,227.98,137.04,15741.78,95.764,11132.3,15920.94,94.6,2207.28,244.34,3937.36,4069.0,51.0,39.0,36.96964,43.012,35.436,362.594,133.8,33.11,145133.07,10.6,38.06,24.14,130.2,22.0,131.6,109.03580592425872,40.253816094954466,1626345.98,132.4,240.6
2019-07-26,943.0,938.4,943.0,936.0,4692.0,1094.285188,1096.8888,1091.08976,5471.42594,384.508,391.76,377.92,1922.54,267.572,269.66,262.94,1337.86,7951.8,8047.0,7893.0,39759.0,8155.0,8189.0,8111.0,40775.0,7759.0,8163.0,,4071.0,99.0,49.2994,12372.4,4866.8,8211.0,371.0,267.58,598.0,46.881,229.14,136.3,16292.86,95.932,11127.92,16086.44,94.43,2259.34,246.18,4017.66,4069.0,51.0,37.0,36.96684,43.012,35.436,362.594,133.8,33.11,145133.07,10.6,38.06,24.14,130.2,22.0,131.6,108.51503401623175,41.2846475292409,1626345.98,132.4,240.6
2019-07-19,943.0,938.6,943.0,936.0,4693.0,1092.6231039999998,1094.639,1088.42976,5463.115519999999,399.584,403.22,393.94,1997.92,275.608,277.3,272.8,1378.04,8140.2,8193.0,8045.0,40701.0,8119.4,8291.0,7533.0,40597.0,7951.0,8155.0,,4071.0,97.0,49.3454,11957.4,4774.4,8173.0,391.0,275.6,598.0,46.7584,229.02,135.25,16400.98,95.194,11551.0,16612.48,94.74,2295.82,250.34,4103.74,4069.0,51.0,35.0,36.94404,43.33363302552345,35.35002022691479,322.38429160972765,133.5281541833839,33.11114621731469,139561.23787577488,12.645013083777565,38.70537469600417,24.763573628175997,130.4774305143757,25.67517581670301,131.64274145749593,108.08507909916305,42.128805724714034,1615438.4091605765,132.47354099869528,241.59545498801052
2019-07-12,943.0,952.4,958.0,943.0,4762.0,1091.33862,1095.8216,1083.24888,5456.6931,407.58,409.44,402.3,2037.9,272.828,276.14,269.76,1364.14,8226.6,8283.0,8189.0,41133.0,7599.4,7691.0,7533.0,37997.0,8141.0,8119.0,,4071.0,95.0,49.0896,11606.2,4579.0,8233.0,403.0,272.82,598.0,46.7644,227.3,135.2,16573.14,95.092,11400.22,16714.0,94.68,2328.8,248.44,4070.84,4069.0,49.0,39.0,36.80381818181818,43.80669708015059,35.21137054876123,262.4123357830592,133.08306653816766,33.112875260896416,130993.98894854421,15.397088591954576,39.94502325403161,25.7662469740863,130.91586308862244,30.871469817493878,131.73118754340152,107.77153611357754,42.72201508156878,1598663.0921481112,132.54656623718927,243.20693387362368
2019-07-05,953.0,951.4,955.0,943.0,4757.0,1104.069648,1113.4222,1096.65456,5520.34824,411.688,416.04,409.04,2058.44,277.404,284.54,262.62,1387.02,8323.4,8413.0,8225.0,41617.0,7743.0,7773.0,7733.0,38715.0,8227.0,7617.0,,4071.0,93.0,48.6958,11527.2,4383.0,8355.0,409.0,277.4,583.0,46.7616,226.62,135.26,16316.64,95.106,11309.58,16759.48,94.88,2319.16,248.82,4081.44,4069.0,49.0,37.0,36.7904,44.14,35.116,224.442,132.8,33.114,125715.88,17.2,41.1,26.56,131.2,34.6,131.8,107.6,43.0,1588447.96,132.6,244.4
2019-06-28,953.0,943.2,948.0,938.0,4716.0,1081.097344,1085.63808,1075.22392,5405.48672,419.496,422.14,416.22,2097.48,267.14,269.94,261.92,1335.7,8156.2,8273.0,8011.0,40781.0,7712.2,7761.0,7689.0,38561.0,8323.0,7745.0,,4071.0,91.0,48.0532,11359.2,4427.6,8151.0,417.0,267.14,573.0,46.7872,227.58,135.678,16268.88,95.366,11243.12,16867.88,94.58,2329.56,249.94,4139.9,4069.0,49.0,35.0,36.87408,44.14,35.116,224.442,132.8,33.114,125715.88,17.2,41.1,26.56,131.2,34.6,131.8,107.6,43.0,1588447.96,132.6,244.4
2019-06-21,943.0,948.0,948.0,948.0,4740.0,1029.5560799999998,1040.57968,1020.70968,5147.7804,423.236,424.28,422.14,2116.18,260.52,267.5,249.42,1302.6,7775.8,7819.0,7705.0,38879.0,7548.2,7607.0,7493.0,37741.0,8157.0,7713.0,,4071.0,89.0,47.4746,11166.0,4618.2,7985.0,423.0,260.52,593.0,46.7336,225.26,135.46,16032.42,94.946,11068.32,16945.2,94.38,2334.7,248.78,4031.62,4069.0,47.0,39.0,36.81470909090909,43.970816762250536,35.11827586249563,199.15027805997468,132.55156479039468,33.11445191266126,120142.83779443032,17.177178742963434,38.245307845528856,25.439741470048318,131.35907548100982,31.654342178418055,131.74641118128505,107.80257685723709,43.069995809728425,1576275.7673593094,132.48731524127749,243.49639387576056
2019-06-14,953.0,949.4,958.0,943.0,4747.0,1046.631584,1048.19028,1044.962,5233.15792,429.096,433.0,424.28,2145.48,247.072,253.6,236.02,1235.36,7895.8,7933.0,7853.0,39479.0,7525.0,7573.0,7453.0,37625.0,7775.0,7549.0,,4071.0,87.0,47.233,11058.2,4528.2,8155.0,423.0,247.08,598.0,46.74,225.44,135.84,16143.94,94.918,11020.22,16968.34,94.59,2317.92,247.62,4004.68,4069.0,47.0,37.0,36.91264,43.762460155392596,35.10685270506026,155.3089587150398,132.1262664757855,33.115320293514024,111218.93891080417,17.409787966331702,34.188955127114674,23.858217736416496,131.63080628552265,27.798719224491936,131.66967558605916,108.18580280805807,43.278206193052796,1556969.7253034653,132.32255846746676,242.33834576102188
2019-06-07,953.0,943.0,943.0,943.0,3772.0,1060.26708,1061.222,1058.42472,4241.06832,434.965,436.18,433.0,1739.86,233.35,234.2,231.24,933.4,7911.8,7935.0,7899.0,39559.0,7525.0,7593.0,7453.0,37625.0,7895.0,7533.0,,4071.0,85.0,46.9872,10813.0,4311.0,8155.0,433.0,233.36,608.0,46.851,228.14,137.16,16013.4,96.026,10707.88,16563.5,95.43,2247.72,250.12,4004.04,4069.0,47.0,35.0,36.94882,43.612,35.096,123.61,131.8,33.116,105508.6,17.6,31.52,22.72,131.8,25.2,131.6,108.71352438672031,43.597530642818235,1544617.84,132.2,241.6
